"","actual","prediction","addValue"
"1",0.5123,0.497810647625245,-0.00218935237475487
"2",0.5123,0.497965812224136,-0.00203418777586417
"3",0.5123,0.497965812224136,-0.00203418777586417
"4",0.5123,0.497963152722908,-0.00203684727709214
"5",0.5123,0.497965812224136,-0.00203418777586428
"6",0.5123,0.497542436013085,-0.00245756398691543
"7",0.5123,0.497965812224136,-0.00203418777586417
"8",0.5123,0.4979658118785,-0.00203418812149952
"9",0.5123,0.497965812221996,-0.00203418777800396
"10",0.5123,0.497965807133144,-0.00203419286685613
"11",0.5123,0.497965812224135,-0.00203418777586473
"12",0.5123,0.497965810735337,-0.00203418926466309
"13",0.5123,0.497965812224127,-0.00203418777587311
"14",0.5123,0.520013698407099,0.0200136984070994
"15",0.5123,0.497965766083537,-0.0020342339164629
"16",0.5123,0.495629674074822,-0.00437032592517761
"17",0.5123,0.497965809717254,-0.00203419028274643
"18",0.5123,0.497965811350207,-0.00203418864979271
"19",0.5123,0.497965812224136,-0.00203418777586417
"20",0.5123,0.49796580796625,-0.00203419203374983
"21",0.5123,0.494058096813524,-0.00594190318647581
"22",0.5123,0.497961723666043,-0.00203827633395687
"23",0.5123,0.497937212231473,-0.00206278776852697
"24",0.5123,0.498764813212865,-0.00123518678713497
"25",0.5123,0.49683481206368,-0.00316518793631987
"26",0.5123,0.497965812223563,-0.00203418777643671
"27",0.5123,0.497965803332253,-0.00203419666774707
"28",0.5123,0.49075886817748,-0.00924113182251957
"29",0.5123,0.497965331334495,-0.00203466866550533
"30",0.5123,0.497965812224136,-0.00203418777586417
"31",0.5123,0.493851034324642,-0.00614896567535766
"32",0.5123,0.497965812224136,-0.00203418777586417
"33",0.5123,0.493708620752522,-0.00629137924747808
"34",0.5123,0.493862379054316,-0.00613762094568426
"35",0.5123,0.49371094164026,-0.00628905835974025
"36",0.5123,0.50338658781723,0.00338658781723
"37",0.5123,0.497965812224136,-0.00203418777586417
"38",0.5123,0.493708620859354,-0.00629137914064626
"39",0.5123,0.494967718731674,-0.00503228126832572
"40",0.5123,0.500198595033794,0.000198595033794047
"41",0.5123,0.493708644294586,-0.00629135570541417
"42",0.5123,0.493754359973916,-0.00624564002608419
"43",0.5123,0.497965812224136,-0.00203418777586417
"44",0.5123,0.493708666496599,-0.00629133350340083
"45",0.5123,0.497965812224038,-0.00203418777596209
"46",0.5123,0.49673420591168,-0.00326579408831984
"47",0.5123,0.495203487019051,-0.00479651298094896
"48",0.5123,0.497965812224131,-0.00203418777586889
"49",0.5123,0.496299466536079,-0.00370053346392085
"50",0.5123,0.497965811716255,-0.00203418828374508
"51",0.5123,0.494403583333587,-0.00559641666641258
"52",0.5123,0.494031303660912,-0.00596869633908809
"53",0.5123,0.497965812224136,-0.00203418777586417
"54",0.5123,0.497965812224136,-0.00203418777586417
"55",0.5123,0.495506476379174,-0.00449352362082633
"56",0.5123,0.49371466454363,-0.00628533545637011
"57",0.5123,0.497965812224136,-0.00203418777586417
"58",0.5123,0.497965812224136,-0.00203418777586417
"59",0.5123,0.493709214935094,-0.00629078506490571
"60",0.5123,0.497960000019718,-0.00203999998028154
"61",30.738,29.832411709829,-0.167588290170968
