"","actual","prediction","addValue"
"1",0.4938,0.497965794105545,-0.00203420589445458
"2",0.4938,0.497965812147474,-0.00203418785252607
"3",0.4938,0.49681853601924,-0.00318146398075969
"4",0.4938,0.496557955499849,-0.00344204450015134
"5",0.4938,0.496819275773432,-0.00318072422656823
"6",0.4938,0.497962888946686,-0.0020371110533145
"7",0.4938,0.497965812224136,-0.00203418777586417
"8",0.4938,0.4937235679012,-0.00627643209879986
"9",0.4938,0.497965812224136,-0.00203418777586417
"10",0.4938,0.49796581222398,-0.00203418777601955
"11",0.4938,0.498700222893065,-0.00129977710693474
"12",0.4938,0.494987419694262,-0.00501258030573754
"13",0.4938,0.495310763143876,-0.00468923685612355
"14",0.4938,0.497965700898457,-0.00203429910154279
"15",0.4938,0.497965812224136,-0.00203418777586417
"16",0.4938,0.497965812224136,-0.00203418777586417
"17",0.4938,0.503695014444569,0.00369501444456899
"18",0.4938,0.517218079812344,0.0172180798123438
"19",0.4938,0.497965812224113,-0.00203418777588743
"20",0.4938,0.497965753563555,-0.00203424643644456
"21",0.4938,0.497965804037995,-0.00203419596200483
"22",0.4938,0.497965812222197,-0.00203418777780262
"23",0.4938,0.49787972675758,-0.00212027324241998
"24",0.4938,0.497965809050396,-0.00203419094960439
"25",0.4938,0.497965812157449,-0.00203418784255077
"26",0.4938,0.497963202293919,-0.00203679770608134
"27",0.4938,0.497965742614567,-0.00203425738543322
"28",0.4938,0.497902666873205,-0.00209733312679478
"29",0.4938,0.498433923649594,-0.00156607635040601
"30",0.4938,0.497965353726569,-0.00203464627343097
"31",0.4938,0.489813178801143,-0.010186821198857
"32",0.4938,0.497964176104463,-0.00203582389553719
"33",0.4938,0.485539937176665,-0.0144600628233348
"34",0.4938,0.497965812224136,-0.00203418777586417
"35",0.4938,0.4952874285506,-0.0047125714494004
"36",0.4938,0.497962015748119,-0.0020379842518814
"37",0.4938,0.494665167226567,-0.00533483277343338
"38",0.4938,0.496390823437711,-0.00360917656228876
"39",0.4938,0.493708620773529,-0.00629137922647094
"40",0.4938,0.493710260406551,-0.00628973959344936
"41",0.4938,0.493716237179179,-0.0062837628208211
"42",0.4938,0.493706804746819,-0.00629319525318089
"43",0.4938,0.447905473435937,-0.0520945265640633
"44",0.4938,0.497965812224136,-0.00203418777586417
"45",0.4938,0.493723440535422,-0.00627655946457767
"46",0.4938,0.49371512206402,-0.00628487793597965
"47",0.4938,0.493708630240505,-0.00629136975949535
"48",0.4938,0.493713497679725,-0.00628650232027478
"49",0.4938,0.497953718369031,-0.00204628163096904
"50",0.4938,0.495572785874416,-0.004427214125584
"51",0.4938,0.493711637902825,-0.00628836209717509
"52",0.4938,0.497965812224136,-0.00203418777586417
"53",0.4938,0.490545823086059,-0.00945417691394107
"54",0.4938,0.493906069035991,-0.00609393096400923
"55",0.4938,0.493715998301919,-0.00628400169808058
"56",0.4938,0.49370862127662,-0.00629137872338026
"57",0.4938,0.497965812224136,-0.00203418777586417
"58",0.4938,0.493971247305764,-0.00602875269423636
"59",0.4938,0.482918876828686,-0.0170811231713145
"60",0.4938,0.497965812224136,-0.00203418777586417
"61",0.4938,0.493713351545861,-0.00628664845413879
"62",0.4938,0.493877580063931,-0.0061224199360686
"63",0.4938,0.488171235480206,-0.0118287645197938
"64",0.4938,0.497965812143772,-0.00203418785622755
"65",0.4938,0.493710152255495,-0.00628984774450547
"66",0.4938,0.493712464370081,-0.00628753562991885
"67",0.4938,0.497965812224136,-0.00203418777586417
"68",0.4938,0.493709071690351,-0.006290928309649
"69",0.4938,0.497918852976812,-0.00208114702318835
"70",0.4938,0.497965812224136,-0.00203418777586417
"71",0.4938,0.49419750085985,-0.0058024991401498
"72",0.4938,0.497965778624084,-0.00203422137591619
"73",0.4938,0.497632043863752,-0.00236795613624824
"74",0.4938,0.497939934212614,-0.00206006578738588
"75",0.4938,0.494454641300522,-0.00554535869947792
"76",0.4938,0.49785433707575,-0.00214566292425034
"77",0.4938,0.497965807605263,-0.00203419239473673
"78",0.4938,0.497965812224136,-0.00203418777586417
"79",38.5164,38.6571761655214,-0.342823834478642
