"","actual","prediction","addValue"
"1",0.5,0.497965812224136,-0.00203418777586417
"2",0.5,0.497965812224136,-0.00203418777586417
"3",0.5,0.514130748774702,0.0141307487747019
"4",0.5,0.497965811774185,-0.00203418822581514
"5",0.5,0.497934058245035,-0.00206594175496527
"6",0.5,0.497965543377667,-0.00203445662233337
"7",0.5,0.49796579242647,-0.00203420757352973
"8",0.5,0.497965699929629,-0.00203430007037109
"9",0.5,0.497965802217473,-0.00203419778252695
"10",0.5,0.497965812221897,-0.00203418777810294
"11",0.5,0.49791141156197,-0.00208858843802978
"12",0.5,0.4979658117903,-0.00203418820970008
"13",0.5,0.49681853601924,-0.00318146398075969
"14",0.5,0.497965812224136,-0.00203418777586417
"15",0.5,0.497965811610294,-0.00203418838970615
"16",0.5,0.497962334910735,-0.00203766508926484
"17",0.5,0.497965389426413,-0.00203461057358673
"18",0.5,0.497965812224136,-0.00203418777586417
"19",0.5,0.497965812209041,-0.00203418779095921
"20",0.5,0.516154898565579,0.0161548985655794
"21",0.5,0.497404103225495,-0.00259589677450528
"22",0.5,0.497965811704965,-0.00203418829503454
"23",0.5,0.497585447950959,-0.00241455204904134
"24",0.5,0.497855697456996,-0.00214430254300385
"25",0.5,0.515848992717505,0.015848992717505
"26",0.5,0.497814751164584,-0.00218524883541582
"27",0.5,0.493714308408797,-0.00628569159120307
"28",0.5,0.497965812224136,-0.00203418777586417
"29",0.5,0.493812144926057,-0.00618785507394309
"30",0.5,0.496277808395365,-0.00372219160463538
"31",0.5,0.497965797194851,-0.00203420280514899
"32",0.5,0.507848512485878,0.00784851248587759
"33",0.5,0.497965812224136,-0.00203418777586417
"34",0.5,0.493708621212517,-0.00629137878748259
"35",0.5,0.493740611509647,-0.00625938849035268
"36",0.5,0.503954689855417,0.0039546898554168
"37",0.5,0.496252328128388,-0.00374767187161246
"38",0.5,0.493733629169071,-0.0062663708309289
"39",0.5,0.497748574819925,-0.00225142518007493
"40",0.5,0.493748684638221,-0.00625131536177881
"41",0.5,0.496000910325887,-0.00399908967411294
"42",0.5,0.497965812208484,-0.00203418779151554
"43",0.5,0.507441119598181,0.00744111959818095
"44",0.5,0.536187074216817,0.0361870742168171
"45",0.5,0.493708813770268,-0.00629118622973174
"46",0.5,0.49371067440813,-0.00628932559187023
"47",0.5,0.497965812224136,-0.00203418777586417
"48",0.5,0.493708629864964,-0.00629137013503561
"49",0.5,0.497965812224136,-0.00203418777586417
"50",0.5,0.493708621321719,-0.00629137867828117
"51",0.5,0.497962817184719,-0.00203718281528098
"52",0.5,0.493708815771145,-0.00629118422885516
"53",0.5,0.497965812224136,-0.00203418777586417
"54",0.5,0.498296098320331,-0.00170390167966933
"55",0.5,0.493708621510523,-0.00629137848947742
"56",0.5,0.493921618640463,-0.00607838135953725
"57",0.5,0.49370862271961,-0.00629137728039009
"58",0.5,0.497925568797527,-0.00207443120247336
"59",0.5,0.497965812224128,-0.00203418777587244
"60",0.5,0.506231347998836,0.00623134799883585
"61",0.5,0.493708895979249,-0.00629110402075067
"62",0.5,0.497965812224136,-0.00203418777586417
"63",0.5,0.494606881603597,-0.00539311839640344
"64",0.5,0.493443734849517,-0.00655626515048313
"65",0.5,0.497965812224136,-0.00203418777586417
"66",0.5,0.493714657431905,-0.00628534256809454
"67",0.5,0.493725635067574,-0.00627436493242645
"68",0.5,0.497965812224136,-0.00203418777586417
"69",0.5,0.497965812223881,-0.00203418777611891
"70",0.5,0.497965779745153,-0.00203422025484712
"71",0.5,0.497965812219541,-0.00203418778045855
"72",0.5,0.497965812223747,-0.00203418777625269
"73",0.5,0.493710022277655,-0.00628997772234535
"74",0.5,0.49745901059939,-0.00254098940061043
"75",0.5,0.497965809132558,-0.00203419086744194
"76",37.5,37.3791983789504,-0.120801621049605
